List of all the Forecast Locations by Program / Liste de tous les emplacements de prévisions par programme,,,,,,
CODE,NAME,NOM,PROGRAMS,PROGRAMMES,PROVINCE/WATERBODY 2 PROVINCE/PLAN D'EAU 2,PROVINCE/WATERBODY MOD. PROVINCE/PLAN D'EAU MOD.
006133-006134-006135,Clarence - southern half,Clarence - moitié sud,MetArea,MetArea,"NU,AC","NU,NAC"
006134,AC006134,AC006134,Services,Services,AC,NAC
006135,AC006135,AC006135,Services,Services,"NU,AC","NU,NAC"
006140,East Baffin,Baffin Est,CAP-CP,PC-PAC,AC,NAC
006140,East Baffin,Baffin Est,Ice,Glaces,AC,NAC
006140,East Baffin,Baffin Est,Marine,Marine,AC,NAC
006140,East Baffin,Baffin Est,MetArea,MetArea,AC,NAC
006141,AC006141,AC006141,Services,Services,AC,NAC
006141-006142,East Baffin - northern half,Baffin Est - moitié nord,Ice,Glaces,AC,NAC
006141-006142,East Baffin - northern half,Baffin Est - moitié nord,Marine,Marine,AC,NAC
006141-006142,East Baffin - northern half,Baffin Est - moitié nord,MetArea,MetArea,AC,NAC
006142,AC006142,AC006142,Services,Services,AC,NAC
006143,AC006143,AC006143,Services,Services,AC,NAC
006143-006144,East Baffin - southern half,Baffin Est - moitié sud,Ice,Glaces,AC,NAC
006143-006144,East Baffin - southern half,Baffin Est - moitié sud,Marine,Marine,AC,NAC
006143-006144,East Baffin - southern half,Baffin Est - moitié sud,MetArea,MetArea,AC,NAC
006144,AC006144,AC006144,Services,Services,AC,NAC
006150,East Clyde,Clyde Est,CAP-CP,PC-PAC,AC,NAC
006150,East Clyde,Clyde Est,Ice,Glaces,AC,NAC
006150,East Clyde,Clyde Est,Marine,Marine,AC,NAC
006150,East Clyde,Clyde Est,MetArea,MetArea,AC,NAC
006151,AC006151,AC006151,Services,Services,AC,NAC
006151-006152,East Clyde - northern half,Clyde Est - moitié nord,Ice,Glaces,AC,NAC
006151-006152,East Clyde - northern half,Clyde Est - moitié nord,MetArea,MetArea,AC,NAC
006151-006152,East Clyde - northern half,Clyde Est - moitié nord,Marine,Marine,AC,NAC
006152,AC006152,AC006152,Services,Services,AC,NAC
006153,AC006153,AC006153,Services,Services,AC,NAC
006153-006154,East Clyde - southern half,Clyde Est - moitié sud,Ice,Glaces,AC,NAC
006153-006154,East Clyde - southern half,Clyde Est - moitié sud,Marine,Marine,AC,NAC
006153-006154,East Clyde - southern half,Clyde Est - moitié sud,MetArea,MetArea,AC,NAC
006154,AC006154,AC006154,Services,Services,AC,NAC
006160,West Clyde,Clyde Ouest,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006160,West Clyde,Clyde Ouest,Ice,Glaces,"NU,AC","NU,NAC"
006160,West Clyde,Clyde Ouest,Marine,Marine,"NU,AC","NU,NAC"
006160,West Clyde,Clyde Ouest,MetArea,MetArea,"NU,AC","NU,NAC"
006161,West Clyde - northern half,Clyde Ouest - moitié nord,MetArea,MetArea,"NU,AC","NU,NAC"
006161,West Clyde - northern half,Clyde Ouest - moitié nord,Ice,Glaces,"NU,AC","NU,NAC"
006161,West Clyde - northern half,Clyde Ouest - moitié nord,Marine,Marine,"NU,AC","NU,NAC"
006162,West Clyde - southern half,Clyde Ouest - moitié sud,MetArea,MetArea,"NU,AC","NU,NAC"
006162,West Clyde - southern half,Clyde Ouest - moitié sud,Ice,Glaces,"NU,AC","NU,NAC"
006162,West Clyde - southern half,Clyde Ouest - moitié sud,Marine,Marine,"NU,AC","NU,NAC"
006170,West Baffin,Baffin Ouest,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006170,West Baffin,Baffin Ouest,Ice,Glaces,"NU,AC","NU,NAC"
006170,West Baffin,Baffin Ouest,Marine,Marine,"NU,AC","NU,NAC"
006170,West Baffin,Baffin Ouest,MetArea,MetArea,"NU,AC","NU,NAC"
006171,West Baffin - northern half,Baffin Ouest - moitié nord,Ice,Glaces,"NU,AC","NU,NAC"
006171,West Baffin - northern half,Baffin Ouest - moitié nord,Marine,Marine,"NU,AC","NU,NAC"
006171,West Baffin - northern half,Baffin Ouest - moitié nord,MetArea,MetArea,"NU,AC","NU,NAC"
006172,West Baffin - southern half,Baffin Ouest - moitié sud,Ice,Glaces,"NU,AC","NU,NAC"
006172,West Baffin - southern half,Baffin Ouest - moitié sud,Marine,Marine,"NU,AC","NU,NAC"
006172,West Baffin - southern half,Baffin Ouest - moitié sud,MetArea,MetArea,"NU,AC","NU,NAC"
006180,Pond,Pond,Marine,Marine,"NU,AC","NU,NAC"
006180,Pond,Pond,Ice,Glaces,"NU,AC","NU,NAC"
006180,Pond,Pond,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006180,Pond,Pond,MetArea,MetArea,"NU,AC","NU,NAC"
006210,East Davis,Davis Est,CAP-CP,PC-PAC,AC,NAC
006210,East Davis,Davis Est,Ice,Glaces,AC,NAC
006210,East Davis,Davis Est,Marine,Marine,AC,NAC
006211,AC006211,AC006211,Services,Services,AC,NAC
006211-006212-006213,East Davis - northern half,Davis Est - moitié nord,Ice,Glaces,AC,NAC
006211-006212-006213,East Davis - northern half,Davis Est - moitié nord,Marine,Marine,AC,NAC
006211-006212-006213,East Davis - northern half,Davis Est - moitié nord,MetArea,MetArea,AC,NAC
006212,AC006212,AC006212,Services,Services,AC,NAC
006213,AC006213,AC006213,Services,Services,AC,NAC
006214,AC006214,AC006214,Services,Services,AC,NAC
006214-006215,East Davis - southern half,Davis Est - moitié sud,Marine,Marine,AC,NAC
006214-006215,East Davis - southern half,Davis Est - moitié sud,Ice,Glaces,AC,NAC
006215,AC006215,AC006215,Services,Services,AC,NAC
006220,East Brevoort,Brevoort Est,CAP-CP,PC-PAC,AC,NAC
006220,East Brevoort,Brevoort Est,Ice,Glaces,AC,NAC
006220,East Brevoort,Brevoort Est,Marine,Marine,AC,NAC
006221,East Brevoort - northern half,Brevoort Est - moitié nord,Ice,Glaces,AC,NAC
006221,East Brevoort - northern half,Brevoort Est - moitié nord,Marine,Marine,AC,NAC
006222,East Brevoort - southern half,Brevoort Est - moitié sud,Ice,Glaces,AC,NAC
006222,East Brevoort - southern half,Brevoort Est - moitié sud,Marine,Marine,AC,NAC
006230,Central Brevoort,Brevoort Centre,CAP-CP,PC-PAC,AC,NAC
006230,Central Brevoort,Brevoort Centre,Ice,Glaces,AC,NAC
006230,Central Brevoort,Brevoort Centre,Marine,Marine,AC,NAC
006231,Central Brevoort - northern half,Brevoort Centre - moitié nord,Marine,Marine,AC,NAC
006231,Central Brevoort - northern half,Brevoort Centre - moitié nord,Ice,Glaces,AC,NAC
006232,Central Brevoort - southern half,Brevoort Centre - moitié sud,Marine,Marine,AC,NAC
006232,Central Brevoort - southern half,Brevoort Centre - moitié sud,Ice,Glaces,AC,NAC
006240,West Brevoort,Brevoort Ouest,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006240,West Brevoort,Brevoort Ouest,Ice,Glaces,"NU,AC","NU,NAC"
006240,West Brevoort,Brevoort Ouest,Marine,Marine,"NU,AC","NU,NAC"
006241,West Brevoort - northern half,Brevoort Ouest - moitié nord,Ice,Glaces,"NU,AC","NU,NAC"
006241,West Brevoort - northern half,Brevoort Ouest - moitié nord,Marine,Marine,"NU,AC","NU,NAC"
006242,West Brevoort - southern half,Brevoort Ouest - moitié sud,Ice,Glaces,"NU,AC","NU,NAC"
006242,West Brevoort - southern half,Brevoort Ouest - moitié sud,Marine,Marine,"NU,AC","NU,NAC"
006250,Frobisher Bay,baie Frobisher,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006250,Frobisher Bay,baie Frobisher,Ice,Glaces,"NU,AC","NU,NAC"
006250,Frobisher Bay,baie Frobisher,Marine,Marine,"NU,AC","NU,NAC"
006260,Cumberland,Cumberland,Ice,Glaces,"NU,AC","NU,NAC"
006260,Cumberland,Cumberland,Marine,Marine,"NU,AC","NU,NAC"
006260,Cumberland,Cumberland,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006270,West Davis,Davis Ouest,Ice,Glaces,"NU,AC","NU,NAC"
006270,West Davis,Davis Ouest,Marine,Marine,"NU,AC","NU,NAC"
006270,West Davis,Davis Ouest,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006271,West Davis - northern half,Davis Ouest - moitié nord,Ice,Glaces,"NU,AC","NU,NAC"
006271,West Davis - northern half,Davis Ouest - moitié nord,Marine,Marine,"NU,AC","NU,NAC"
006271,West Davis - northern half,Davis Ouest - moitié nord,MetArea,MetArea,"NU,AC","NU,NAC"
006272,West Davis - southern half,Davis Ouest - moitié sud,Ice,Glaces,"NU,AC","NU,NAC"
006272,West Davis - southern half,Davis Ouest - moitié sud,Marine,Marine,"NU,AC","NU,NAC"
006310,Lancaster,Lancaster,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006310,Lancaster,Lancaster,Ice,Glaces,"NU,AC","NU,NAC"
006310,Lancaster,Lancaster,Marine,Marine,"NU,AC","NU,NAC"
006310,Lancaster,Lancaster,MetArea,MetArea,"NU,AC","NU,NAC"
006311,Lancaster - eastern half,Lancaster - moitié est,Ice,Glaces,"NU,AC","NU,NAC"
006311,Lancaster - eastern half,Lancaster - moitié est,Marine,Marine,"NU,AC","NU,NAC"
006311,Lancaster - eastern half,Lancaster - moitié est,MetArea,MetArea,"NU,AC","NU,NAC"
006312,Lancaster - western half,Lancaster - moitié ouest,Ice,Glaces,"NU,AC","NU,NAC"
006312,Lancaster - western half,Lancaster - moitié ouest,Marine,Marine,"NU,AC","NU,NAC"
006312,Lancaster - western half,Lancaster - moitié ouest,MetArea,MetArea,"NU,AC","NU,NAC"
006320,Navy Board,Navy Board,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006320,Navy Board,Navy Board,Ice,Glaces,"NU,AC","NU,NAC"
006320,Navy Board,Navy Board,Marine,Marine,"NU,AC","NU,NAC"
006320,Navy Board,Navy Board,MetArea,MetArea,"NU,AC","NU,NAC"
006330,Admiralty,Admiralty,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006330,Admiralty,Admiralty,Ice,Glaces,"NU,AC","NU,NAC"
006330,Admiralty,Admiralty,Marine,Marine,"NU,AC","NU,NAC"
006330,Admiralty,Admiralty,MetArea,MetArea,"NU,AC","NU,NAC"
006340,Committee,Committee,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006340,Committee,Committee,MetArea,MetArea,"NU,AC","NU,NAC"
006340,Committee,Committee,Ice,Glaces,"NU,AC","NU,NAC"
006340,Committee,Committee,Marine,Marine,"NU,AC","NU,NAC"
006350,Boothia,Boothia,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006350,Boothia,Boothia,Ice,Glaces,"NU,AC","NU,NAC"
006350,Boothia,Boothia,Marine,Marine,"NU,AC","NU,NAC"
006350,Boothia,Boothia,MetArea,MetArea,"NU,AC","NU,NAC"
006360,Regent,Regent,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006360,Regent,Regent,Ice,Glaces,"NU,AC","NU,NAC"
006360,Regent,Regent,Marine,Marine,"NU,AC","NU,NAC"
006360,Regent,Regent,MetArea,MetArea,"NU,AC","NU,NAC"
006361,Regent - northern half,Regent - moitié nord,Marine,Marine,"NU,AC","NU,NAC"
006362,Regent - southern half,Regent - moitié sud,Marine,Marine,"NU,AC","NU,NAC"
006410,Barrow,Barrow,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006410,Barrow,Barrow,Ice,Glaces,"NU,AC","NU,NAC"
006410,Barrow,Barrow,Marine,Marine,"NU,AC","NU,NAC"
006410,Barrow,Barrow,MetArea,MetArea,"NU,AC","NU,NAC"
006411,Barrow - eastern half,Barrow - moitié est,Marine,Marine,"NU,AC","NU,NAC"
006412,Barrow - western half,Barrow - moitié ouest,Marine,Marine,"NU,AC","NU,NAC"
006420,Peel,Peel,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006420,Peel,Peel,Ice,Glaces,"NU,AC","NU,NAC"
006420,Peel,Peel,Marine,Marine,"NU,AC","NU,NAC"
006420,Peel,Peel,MetArea,MetArea,"NU,AC","NU,NAC"
006421,Peel - northern half,Peel - moitié nord,Marine,Marine,"NU,AC","NU,NAC"
006422,Peel - southern half,Peel - moitié sud,Marine,Marine,"NU,AC","NU,NAC"
006430,St. Roch,St-Roch,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006430,St. Roch,St-Roch,Ice,Glaces,"NU,AC","NU,NAC"
006430,St. Roch,St-Roch,Marine,Marine,"NU,AC","NU,NAC"
006430,St. Roch,St-Roch,MetArea,MetArea,"NU,AC","NU,NAC"
006431,St. Roch - northern half,St-Roch - moitié nord,Marine,Marine,"NU,AC","NU,NAC"
006432,St. Roch - southern half,St-Roch - moitié sud,Marine,Marine,"NU,AC","NU,NAC"
006440,Maud,Maud,MetArea,MetArea,"NU,AC","NU,NAC"
006440,Maud,Maud,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006440,Maud,Maud,Ice,Glaces,"NU,AC","NU,NAC"
006440,Maud,Maud,Marine,Marine,"NU,AC","NU,NAC"
006450,Larsen,Larsen,MetArea,MetArea,"NU,AC","NU,NAC"
006450,Larsen,Larsen,Marine,Marine,"NU,AC","NU,NAC"
006450,Larsen,Larsen,Ice,Glaces,"NU,AC","NU,NAC"
006450,Larsen,Larsen,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006460,McClintock,McClintock,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006460,McClintock,McClintock,Ice,Glaces,"NU,AC","NU,NAC"
006460,McClintock,McClintock,Marine,Marine,"NU,AC","NU,NAC"
006460,McClintock,McClintock,MetArea,MetArea,"NU,AC","NU,NAC"
006510,Dease,Dease,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006510,Dease,Dease,Ice,Glaces,"NU,AC","NU,NAC"
006510,Dease,Dease,Marine,Marine,"NU,AC","NU,NAC"
006510,Dease,Dease,MetArea,MetArea,"NU,AC","NU,NAC"
006520,Bathurst,Bathurst,Marine,Marine,"NU,AC","NU,NAC"
006520,Bathurst,Bathurst,MetArea,MetArea,"NU,AC","NU,NAC"
006520,Bathurst,Bathurst,Ice,Glaces,"NU,AC","NU,NAC"
006520,Bathurst,Bathurst,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006530,Coronation,Coronation,Ice,Glaces,"NU,AC","NU,NAC"
006530,Coronation,Coronation,Marine,Marine,"NU,AC","NU,NAC"
006530,Coronation,Coronation,MetArea,MetArea,"NU,AC","NU,NAC"
006530,Coronation,Coronation,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006540,Dolphin,Dolphin,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006540,Dolphin,Dolphin,Ice,Glaces,"NU,AC","NU,NAC"
006540,Dolphin,Dolphin,Marine,Marine,"NU,AC","NU,NAC"
006540,Dolphin,Dolphin,MetArea,MetArea,"NU,AC","NU,NAC"
006550,Amundsen,Amundsen,MetArea,MetArea,"NT,NU,AC","NT,NU,NAC"
006550,Amundsen,Amundsen,CAP-CP,PC-PAC,"NT,NU,AC","NT,NU,NAC"
006550,Amundsen,Amundsen,Ice,Glaces,"NT,NU,AC","NT,NU,NAC"
006550,Amundsen,Amundsen,Marine,Marine,"NT,NU,AC","NT,NU,NAC"
006551,AC006551,AC006551,Services,Services,"NT,NU,AC","NT,NU,NAC"
006551-006552,Amundsen - eastern half,Amundsen - moitié est,Marine,Marine,"NT,NU,AC","NT,NU,NAC"
006552,AC006552,AC006552,Services,Services,"NT,NU,AC","NT,NU,NAC"
006553,Amundsen - western half,Amundsen - moitié ouest,Marine,Marine,"NT,AC","NT,NAC"
006560,Ulukhaktok,Ulukhaktok,Ice,Glaces,"NT,AC","NT,NAC"
006560,Ulukhaktok,Ulukhaktok,Marine,Marine,"NT,AC","NT,NAC"
006560,Ulukhaktok,Ulukhaktok,CAP-CP,PC-PAC,"NT,AC","NT,NAC"
006560,Ulukhaktok,Ulukhaktok,MetArea,MetArea,"NT,AC","NT,NAC"
006561,AC006561,AC006561,Services,Services,"NT,AC","NT,NAC"
006561-006562,Ulukhaktok,Ulukhaktok,Ice,Glaces,"NT,AC","NT,NAC"
006561-006562,Ulukhaktok,Ulukhaktok,Marine,Marine,"NT,AC","NT,NAC"
006562,AC006562,AC006562,Services,Services,"NT,AC","NT,NAC"
006570,Prince of Wales,Prince of Wales,CAP-CP,PC-PAC,"NT,AC","NT,NAC"
006570,Prince of Wales,Prince of Wales,MetArea,MetArea,"NT,AC","NT,NAC"
006570,Prince of Wales,Prince of Wales,Ice,Glaces,"NT,AC","NT,NAC"
006570,Prince of Wales,Prince of Wales,Marine,Marine,"NT,AC","NT,NAC"
006571,AC006571,AC006571,Services,Services,"NT,AC","NT,NAC"
006572,AC006572,AC006572,Services,Services,"NT,AC","NT,NAC"
006610,Rae,Rae,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006610,Rae,Rae,Ice,Glaces,"NU,AC","NU,NAC"
006610,Rae,Rae,Marine,Marine,"NU,AC","NU,NAC"
006610,Rae,Rae,MetArea,MetArea,"NU,AC","NU,NAC"
006620,Melville,Melville,MetArea,MetArea,"NT,NU,AC","NT,NU,NAC"
006620,Melville,Melville,CAP-CP,PC-PAC,"NT,NU,AC","NT,NU,NAC"
006620,Melville,Melville,Ice,Glaces,"NT,NU,AC","NT,NU,NAC"
006620,Melville,Melville,Marine,Marine,"NT,NU,AC","NT,NU,NAC"
006630,McClure,McClure,MetArea,MetArea,"NT,AC","NT,NAC"
006630,McClure,McClure,Marine,Marine,"NT,AC","NT,NAC"
006630,McClure,McClure,CAP-CP,PC-PAC,"NT,AC","NT,NAC"
006630,McClure,McClure,Ice,Glaces,"NT,AC","NT,NAC"
006631,AC006631,AC006631,Services,Services,"NT,AC","NT,NAC"
006632,AC006632,AC006632,Services,Services,"NT,AC","NT,NAC"
006633,AC006633,AC006633,Services,Services,"NT,AC","NT,NAC"
006634,AC006634,AC006634,Services,Services,"NT,AC","NT,NAC"
006635,AC006635,AC006635,Services,Services,"NT,AC","NT,NAC"
006640,Liddon,Liddon,CAP-CP,PC-PAC,"NT,AC","NT,NAC"
006640,Liddon,Liddon,Ice,Glaces,"NT,AC","NT,NAC"
006640,Liddon,Liddon,Marine,Marine,"NT,AC","NT,NAC"
006640,Liddon,Liddon,MetArea,MetArea,"NT,AC","NT,NAC"
006641,AC006641,AC006641,Services,Services,"NT,AC","NT,NAC"
006642,AC006642,AC006642,Services,Services,"NT,AC","NT,NAC"
006650,Fitzwilliam,Fitzwilliam,MetArea,MetArea,"NT,AC","NT,NAC"
006650,Fitzwilliam,Fitzwilliam,Marine,Marine,"NT,AC","NT,NAC"
006650,Fitzwilliam,Fitzwilliam,CAP-CP,PC-PAC,"NT,AC","NT,NAC"
006650,Fitzwilliam,Fitzwilliam,Ice,Glaces,"NT,AC","NT,NAC"
006660,Griper,Griper,CAP-CP,PC-PAC,"NT,NU,AC","NT,NU,NAC"
006660,Griper,Griper,Ice,Glaces,"NT,NU,AC","NT,NU,NAC"
006660,Griper,Griper,Marine,Marine,"NT,NU,AC","NT,NU,NAC"
006660,Griper,Griper,MetArea,MetArea,"NT,NU,AC","NT,NU,NAC"
006670,Ballantyne,Ballantyne,CAP-CP,PC-PAC,"NT,NU,AC","NT,NU,NAC"
006670,Ballantyne,Ballantyne,Ice,Glaces,"NT,NU,AC","NT,NU,NAC"
006670,Ballantyne,Ballantyne,Marine,Marine,"NT,NU,AC","NT,NU,NAC"
006670,Ballantyne,Ballantyne,MetArea,MetArea,"NT,NU,AC","NT,NU,NAC"
006680,Wilkins,Wilkins,Marine,Marine,"NT,NU,AC","NT,NU,NAC"
006680,Wilkins,Wilkins,Ice,Glaces,"NT,NU,AC","NT,NU,NAC"
006680,Wilkins,Wilkins,CAP-CP,PC-PAC,"NT,NU,AC","NT,NU,NAC"
006680,Wilkins,Wilkins,MetArea,MetArea,"NT,NU,AC","NT,NU,NAC"
006710,Peary,Peary,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006710,Peary,Peary,Ice,Glaces,"NU,AC","NU,NAC"
006710,Peary,Peary,Marine,Marine,"NU,AC","NU,NAC"
006710,Peary,Peary,MetArea,MetArea,"NU,AC","NU,NAC"
006720,Hassel,Hassel,Ice,Glaces,"NU,AC","NU,NAC"
006720,Hassel,Hassel,Marine,Marine,"NU,AC","NU,NAC"
006720,Hassel,Hassel,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006720,Hassel,Hassel,MetArea,MetArea,"NU,AC","NU,NAC"
006730,Maclean,Maclean,MetArea,MetArea,"NU,AC","NU,NAC"
006730,Maclean,Maclean,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006730,Maclean,Maclean,Ice,Glaces,"NU,AC","NU,NAC"
006730,Maclean,Maclean,Marine,Marine,"NU,AC","NU,NAC"
006740,Queens,Queens,Marine,Marine,"NU,AC","NU,NAC"
006740,Queens,Queens,MetArea,MetArea,"NU,AC","NU,NAC"
006740,Queens,Queens,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006740,Queens,Queens,Ice,Glaces,"NU,AC","NU,NAC"
006750,Byam,Byam,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006750,Byam,Byam,Ice,Glaces,"NU,AC","NU,NAC"
006750,Byam,Byam,Marine,Marine,"NU,AC","NU,NAC"
006750,Byam,Byam,MetArea,MetArea,"NU,AC","NU,NAC"
006760,Hazen,Hazen,CAP-CP,PC-PAC,"NT,NU,AC","NT,NU,NAC"
006760,Hazen,Hazen,Ice,Glaces,"NT,NU,AC","NT,NU,NAC"
006760,Hazen,Hazen,Marine,Marine,"NT,NU,AC","NT,NU,NAC"
006760,Hazen,Hazen,MetArea,MetArea,"NT,NU,AC","NT,NU,NAC"
006770,Gustaf,Gustaf,MetArea,MetArea,"NT,NU,AC","NT,NU,NAC"
006770,Gustaf,Gustaf,Marine,Marine,"NT,NU,AC","NT,NU,NAC"
006770,Gustaf,Gustaf,Ice,Glaces,"NT,NU,AC","NT,NU,NAC"
006770,Gustaf,Gustaf,CAP-CP,PC-PAC,"NT,NU,AC","NT,NU,NAC"
006810,Greely,Greely,Ice,Glaces,"NU,AC","NU,NAC"
006810,Greely,Greely,Marine,Marine,"NU,AC","NU,NAC"
006810,Greely,Greely,MetArea,MetArea,"NU,AC","NU,NAC"
006810,Greely,Greely,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006820,Eureka,Eureka,Ice,Glaces,"NU,AC","NU,NAC"
006820,Eureka,Eureka,Marine,Marine,"NU,AC","NU,NAC"
006820,Eureka,Eureka,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006820,Eureka,Eureka,MetArea,MetArea,"NU,AC","NU,NAC"
006821,Eureka - northern half,Eureka - moitié nord,Marine,Marine,"NU,AC","NU,NAC"
006821,Eureka - northern half,Eureka - moitié nord,MetArea,MetArea,"NU,AC","NU,NAC"
006821,Eureka - northern half,Eureka - moitié nord,Ice,Glaces,"NU,AC","NU,NAC"
006822,Eureka - southern half,Eureka - moitié sud,MetArea,MetArea,"NU,AC","NU,NAC"
006822,Eureka - southern half,Eureka - moitié sud,Ice,Glaces,"NU,AC","NU,NAC"
006822,Eureka - southern half,Eureka - moitié sud,Marine,Marine,"NU,AC","NU,NAC"
006830,Jones,Jones,Marine,Marine,"NU,AC","NU,NAC"
006830,Jones,Jones,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006830,Jones,Jones,Ice,Glaces,"NU,AC","NU,NAC"
006830,Jones,Jones,MetArea,MetArea,"NU,AC","NU,NAC"
006831,Jones - eastern half,Jones - moitié est,Ice,Glaces,"NU,AC","NU,NAC"
006831,Jones - eastern half,Jones - moitié est,Marine,Marine,"NU,AC","NU,NAC"
006831,Jones - eastern half,Jones - moitié est,MetArea,MetArea,"NU,AC","NU,NAC"
006832,Jones - western half,Jones - moitié ouest,Ice,Glaces,"NU,AC","NU,NAC"
006832,Jones - western half,Jones - moitié ouest,Marine,Marine,"NU,AC","NU,NAC"
006832,Jones - western half,Jones - moitié ouest,MetArea,MetArea,"NU,AC","NU,NAC"
006840,Norwegian,Norwegian,MetArea,MetArea,"NU,AC","NU,NAC"
006840,Norwegian,Norwegian,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006840,Norwegian,Norwegian,Ice,Glaces,"NU,AC","NU,NAC"
006840,Norwegian,Norwegian,Marine,Marine,"NU,AC","NU,NAC"
006850,Massey,Massey,MetArea,MetArea,"NU,AC","NU,NAC"
006850,Massey,Massey,Marine,Marine,"NU,AC","NU,NAC"
006850,Massey,Massey,Ice,Glaces,"NU,AC","NU,NAC"
006850,Massey,Massey,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006860,South Sverdrup,Sverdrup Sud,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006860,South Sverdrup,Sverdrup Sud,Ice,Glaces,"NU,AC","NU,NAC"
006860,South Sverdrup,Sverdrup Sud,Marine,Marine,"NU,AC","NU,NAC"
006860,South Sverdrup,Sverdrup Sud,MetArea,MetArea,"NU,AC","NU,NAC"
006870,North Sverdrup,Sverdrup Nord,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
006870,North Sverdrup,Sverdrup Nord,Ice,Glaces,"NU,AC","NU,NAC"
006870,North Sverdrup,Sverdrup Nord,Marine,Marine,"NU,AC","NU,NAC"
006870,North Sverdrup,Sverdrup Nord,MetArea,MetArea,"NU,AC","NU,NAC"
006880,Nansen,Nansen,Marine,Marine,"NU,AC","NU,NAC"
006880,Nansen,Nansen,MetArea,MetArea,"NU,AC","NU,NAC"
006880,Nansen,Nansen,Ice,Glaces,"NU,AC","NU,NAC"
006880,Nansen,Nansen,CAP-CP,PC-PAC,"NU,AC","NU,NAC"
007110,CZ1,CZ1,CAP-CP,PC-PAC,AC,WAC
007111,AC007111,AC007111,Services,Services,AC,WAC
007112,AC007112,AC007112,Services,Services,AC,WAC
007120,CY3,CY3,CAP-CP,PC-PAC,AC,WAC
007120,CY3,CY3,MetArea,MetArea,AC,WAC
007130,CX5,CX5,CAP-CP,PC-PAC,AC,WAC
007130,CX5,CX5,MetArea,MetArea,AC,WAC
007140,CX4,CX4,CAP-CP,PC-PAC,AC,WAC
007140,CX4,CX4,Marine,Marine,AC,WAC
007140,CX4,CX4,MetArea,MetArea,AC,WAC
007150,CX3,CX3,CAP-CP,PC-PAC,AC,WAC
007150,CX3,CX3,MetArea,MetArea,AC,WAC
007160,CX2,CX2,CAP-CP,PC-PAC,AC,WAC
007160,CX2,CX2,MetArea,MetArea,AC,WAC
007170,CX1,CX1,CAP-CP,PC-PAC,AC,WAC
007170,CX1,CX1,MetArea,MetArea,AC,WAC
007180,CY1,CY1,CAP-CP,PC-PAC,AC,WAC
007180,CY1,CY1,MetArea,MetArea,AC,WAC
007190,CY2,CY2,CAP-CP,PC-PAC,AC,WAC
007190,CY2,CY2,MetArea,MetArea,AC,WAC
007210,CW6,CW6,CAP-CP,PC-PAC,AC,WAC
007210,CW6,CW6,MetArea,MetArea,AC,WAC
007220,CV7,CV7,CAP-CP,PC-PAC,AC,WAC
007220,CV7,CV7,MetArea,MetArea,AC,WAC
007230,CV6,CV6,CAP-CP,PC-PAC,"NU,AC","NU,WAC"
007230,CV6,CV6,MetArea,MetArea,"NU,AC","NU,WAC"
007310,CW5,CW5,Marine,Marine,AC,WAC
007310,CW5,CW5,MetArea,MetArea,AC,WAC
007310,CW5,CW5,CAP-CP,PC-PAC,AC,WAC
007320,Alert,Alert,CAP-CP,PC-PAC,"NU,AC","NU,WAC"
007320,Alert,Alert,Ice,Glaces,"NU,AC","NU,WAC"
